"Id";"SteamId";"Kits";"Points";"TotalSpent"
13846;76561198268337162;"{}";30;0
13847;76561198001887436;"{}";165;0
13848;76561198322792444;"{}";395;0
13849;76561198167790018;"{}";0;0
13850;76561198141097600;"{}";0;0
13851;76561198211921608;"{}";45;0
13852;76561198166800123;"{}";180;0
13853;76561198174036370;"{}";105;0
13854;76561198011381626;"{}";60;0
13855;76561198289328499;"{}";360;0
13856;76561198207245391;"{}";960;0
13857;76561198237566524;"{}";825;0
13858;76561198829393486;"{}";315;0
13859;76561198224618156;"{}";75;0
13860;76561198107364484;"{}";1050;0
13861;76561198322911976;"{}";0;0
13862;76561198428954477;"{}";150;0
13863;76561198224598784;"{}";0;0
13864;76561198141195660;"{}";45;0
13865;76561198145529324;"{}";370;0
13866;76561198292589140;"{}";30;0
13867;76561198118472010;"{}";15;0
13868;76561198272133456;"{}";255;0
13869;76561198416702185;"{}";0;0
13870;76561198797582844;"{}";45;0
13871;76561197973130382;"{}";150;0
13872;76561198300357392;"{}";915;0
13873;76561198003790488;"{}";150;0
13874;76561198089363747;"{}";90;0
13875;76561198013328218;"{}";330;0
13876;76561198263284645;"{}";1485;0
13877;76561198238381194;"{}";30;0
13878;76561198042678138;"{}";15;0
13879;76561198121116758;"{}";15;0
13880;76561198027643753;"{}";135;0
13881;76561198227149768;"{}";0;0
13882;76561198799952730;"{}";30;0
13883;76561198278726174;"{}";510;0
13884;76561198376512110;"{}";0;0
13885;76561198069018038;"{}";195;0
13886;76561198258228248;"{}";15;0
13887;76561198081577124;"{}";0;0
13888;76561198091944483;"{}";0;0
13889;76561198070576630;"{}";30;0
13890;76561198145564640;"{}";0;0
13891;76561198008741342;"{}";0;0
13892;76561198056697146;"{}";380;0
13893;76561198221675236;"{}";90;0
13894;76561198441604534;"{}";30;0
13895;76561198305771812;"{}";275;0
13896;76561198121115402;"{}";0;0
13897;76561198832240815;"{}";0;0
13898;76561198035356280;"{}";225;0
13899;76561197980577848;"{}";865;0
13900;76561198122485123;"{}";45;0
13901;76561198296558321;"{}";210;0
13902;76561198033036722;"{}";315;0
13903;76561198296866897;"{}";195;0
13904;76561198349622751;"{}";90;0
13905;76561198013722995;"{}";660;0
13906;76561198348658197;"{}";45;0
13907;76561198260928396;"{}";240;0
13908;76561198006001789;"{}";1980;0
13909;76561198119394784;"{}";45;0
13910;76561197987961578;"{}";30;0
13911;76561198110691978;"{}";0;0
13912;76561198174937451;"{}";0;0
13913;76561198276877261;"{}";15;0
13914;76561198200452631;"{}";255;0
13915;76561198086573372;"{}";105;0
13916;76561198401620727;"{}";45;0
13917;76561198010754829;"{}";15;0
13918;76561198836332557;"{}";485;0
13919;76561198441064895;"{}";0;0
13920;76561198825486299;"{}";135;0
13921;76561198026239297;"{}";45;0
13922;76561198064228245;"{}";45;0
13923;76561198085232028;"{}";450;0
13924;76561198010881111;"{}";0;0
13925;76561198410143033;"{}";105;0
13926;76561197995297803;"{}";45;0
13927;76561198144609636;"{}";0;0
13928;76561198271900275;"{}";0;0
13929;76561198139540197;"{}";30;0
13930;76561198200173067;"{}";630;0
13931;76561198300601840;"{}";705;0
13932;76561198160535594;"{}";240;0
13933;76561198846828955;"{}";8765;0
13934;76561198833402660;"{}";870;0
13935;76561198127700894;"{}";435;0
13936;76561198275328244;"{}";690;0
13937;76561198181456262;"{}";445;0
13938;76561197972029860;"{}";105;0
13939;76561198078705467;"{}";165;0
13940;76561198198323943;"{}";180;0
13941;76561198121294213;"{}";60;0
13942;76561198332429364;"{}";960;0
13943;76561198082377289;"{}";400;0
13944;76561198066333850;"{}";645;0
13945;76561198106022859;"{}";290;0
13946;76561198033530095;"{}";75;0
13947;76561198834463495;"{}";0;0
13948;76561198116297208;"{}";165;0
13949;76561198164521905;"{}";120;0
13950;76561198830131375;"{}";885;0
13951;76561198350069141;"{}";75;0
13952;76561198191299974;"{}";105;0
13953;76561198867556305;"{}";690;0
13954;76561198279793565;"{}";390;0
13955;76561198305031451;"{}";615;0
13956;76561198318208867;"{}";300;0
13957;76561198303619624;"{}";645;0
13958;76561198263905833;"{}";0;0
13959;76561198075850843;"{}";390;0
13960;76561198428999297;"{}";1410;0
13961;76561198198315990;"{}";215;0
13962;76561198053392559;"{}";75;0
13963;76561198356136372;"{}";105;0
13964;76561198187962067;"{}";1020;0
13965;76561198374178539;"{}";420;0
13966;76561198036761924;"{}";120;0
13967;76561198864880267;"{}";30;0
13968;76561198001868032;"{}";330;0
13969;76561198190351582;"{}";135;0
13970;76561197965750631;"{}";15;0
13971;76561198269224937;"{}";350;0
13972;76561198061725618;"{}";1940;0
13973;76561198290657076;"{}";90;0
13974;76561198345563659;"{}";195;0
13975;76561198057071167;"{}";150;0
13976;76561198185349562;"{}";1020;0
13977;76561198120980995;"{}";0;0
13978;76561198453050949;"{}";0;0
13979;76561198091799434;"{}";0;0
13980;76561198268840777;"{}";75;0
13981;76561198105864953;"{}";0;0
13982;76561198212504195;"{}";0;0
13983;76561198077286394;"{""Start"":{""Amount"":1}}";5345;0
13984;76561198033081627;"{}";4365;0
13985;76561197993312092;"{}";1955;0
13986;76561198062848741;"{}";345;0
13987;76561198283913974;"{}";135;0
13988;76561198216592793;"{}";480;0
13989;76561197980593169;"{}";1226;0
13990;76561197990453166;"{}";4395;0
13991;76561198059606150;"{}";2265;0
13992;76561198014673954;"{}";8616;0
13993;76561198315465230;"{}";0;0
13994;76561198071793385;"{}";1605;0
13995;76561198357001424;"{}";30;0
13996;76561198261124487;"{}";150;0
13997;76561198076116157;"{}";90;0
13998;76561198142186494;"{}";210;0
13999;76561198309697344;"{}";0;0
14000;76561197966872067;"{}";15;0
14001;76561198068046411;"{}";390;0
14002;76561198310598717;"{}";845;0
14003;76561198259167660;"{}";525;0
14005;76561198213114691;"{}";0;0
14006;76561198127860553;"{}";305;0
14007;76561198326583218;"{}";105;0
14008;76561198108533637;"{}";2060;0
14009;76561198862455226;"{}";15;0
14010;76561198364087195;"{}";0;0
14011;76561198129179103;"{}";345;0
14012;76561198843043987;"{}";0;0
14013;76561198141165739;"{}";270;0
14014;76561198131535142;"{}";3510;0
14015;76561198097033328;"{}";2180;0
14016;76561198083259777;"{}";255;0
14017;76561198816228727;"{}";0;0
14018;76561198352415273;"{}";105;0
14019;76561198261292974;"{}";1600;0
14020;76561198275578579;"{}";0;0
14021;76561198001894113;"{}";60;0
14022;76561197977049308;"{}";60;0
14023;76561198872360062;"{}";150;0
14024;76561198314989335;"{}";575;0
14025;76561198376565657;"{}";315;0
14026;76561198134522930;"{}";105;0
14027;76561198093876184;"{}";195;0
14028;76561198395695298;"{}";0;0
14029;76561198076554674;"{}";315;0
14030;76561198064066858;"{}";420;0
14031;76561198045586194;"{}";30;0
14032;76561198137334294;"{}";30;0
14033;76561198206816372;"{}";30;0
14034;76561198302965596;"{}";990;0
14035;76561198129223485;"{}";45;0
14036;76561198170075989;"{}";0;0
14037;76561198817307235;"{}";690;0
14038;76561198355543557;"{}";180;0
14039;76561198176581055;"{}";195;0
14040;76561198197705475;"{}";225;0
14041;76561198861544852;"{}";6615;0
14042;76561198097376627;"{}";30;0
14043;76561198091959454;"{}";0;0
14044;76561198203053892;"{}";0;0
14046;76561198269392097;"{}";225;0
14047;76561197986536029;"{}";15;0
14048;76561198268119998;"{}";0;0
14049;76561198447028721;"{}";15;0
14050;76561198108639130;"{}";0;0
14051;76561198242428432;"{}";90;0
14052;76561198195257826;"{}";675;0
14053;76561198352807943;"{}";0;0
14054;76561198435877507;"{}";0;0
14055;76561198444279915;"{}";0;0
14056;76561198856683882;"{}";30;0
14057;76561198035820309;"{}";75;0
14058;76561198394289539;"{}";1275;0
14059;76561198117028597;"{}";2565;0
14060;76561198245561344;"{}";60;0
14061;76561198108167365;"{}";90;0
14062;76561197961355944;"{}";0;0
14063;76561198280311989;"{}";755;0
14064;76561198374063193;"{}";195;0
14065;76561198148968668;"{}";30;0
14066;76561198450288867;"{}";30;0
14067;76561198067234765;"{}";15;0
14068;76561198414033037;"{}";0;0
14069;76561198855371471;"{}";15;0
14070;76561198801095554;"{}";30;0
14071;76561198139915670;"{}";440;0
14072;76561198164988232;"{}";15;0
14073;76561198263486553;"{}";690;0
14074;76561198245658290;"{}";570;0
14075;76561198033811477;"{}";0;0
14076;76561198216009811;"{}";45;0
14077;76561198334965395;"{}";90;0
14078;76561198059497500;"{}";300;0
14079;76561198031095807;"{}";345;0
14080;76561198135237520;"{}";135;0
14081;76561197991945404;"{}";315;0
14082;76561198338004164;"{}";285;0
14083;76561198193792079;"{}";15;0
14084;76561198838025636;"{}";180;0
14085;76561198119436406;"{}";0;0
14086;76561198028662048;"{}";420;0
14087;76561198285071774;"{}";1005;0
14088;76561198254376690;"{}";150;0
14089;76561198239842354;"{}";270;0
14090;76561198007851687;"{}";345;0
14091;76561198117811862;"{}";95;0
14092;76561198207042601;"{}";1255;0
14093;76561198108708934;"{}";0;0
14094;76561198025603287;"{}";180;0
14095;76561198039505271;"{}";1415;0
14096;76561198084105604;"{}";30;0
14097;76561198050651522;"{}";0;0
14098;76561198251045264;"{}";105;0
14099;76561198039244669;"{}";45;0
14100;76561198158857772;"{}";105;0
14101;76561197998558251;"{}";15;0
14102;76561198312202938;"{}";225;0
14103;76561198089341505;"{}";15;0
14104;76561198003343848;"{}";45;0
14105;76561197988584708;"{}";30;0
14106;76561198866382218;"{}";150;0
14107;76561198088065856;"{}";45;0
14108;76561198828297686;"{}";0;0
14109;76561198280852664;"{}";50;0
14110;76561198070407604;"{}";0;0
14111;76561198050889063;"{}";30;0
14112;76561198863510703;"{}";0;0
14113;76561198839272689;"{}";495;0
14114;76561198211957672;"{}";15;0
14115;76561198074743803;"{}";0;0
14116;76561198140060227;"{}";0;0
14117;76561198405272791;"{}";0;0
14118;76561198094736914;"{}";45;0
14119;76561198118644756;"{}";75;0
14120;76561198272471986;"{}";0;0
14121;76561198272682655;"{}";75;0
14122;76561198199491718;"{}";975;0
14123;76561198173204289;"{}";0;0
14124;76561198019087089;"{}";15;0
14125;76561198157826936;"{}";1140;0
14126;76561198073061187;"{}";525;0
14127;76561198269656384;"{}";255;0
14128;76561198169820445;"{}";330;0
14129;76561198157272924;"{}";1125;0
14130;76561198799652711;"{}";360;0
14131;76561198244649158;"{}";0;0
14133;76561198295078499;"{}";0;0
14134;76561198001164217;"{}";150;0
14135;76561198292038361;"{}";2175;0
14136;76561198085959942;"{}";1515;0
14137;76561198140529989;"{}";1425;0
14138;76561198197577028;"{}";140;0
14139;76561198302130861;"{}";30;0
14140;76561198369015935;"{}";0;0
14141;76561198310110309;"{}";0;0
14142;76561198321967782;"{}";470;0
14143;76561198056607949;"{}";60;0
14144;76561198400493628;"{}";120;0
14145;76561198036597600;"{}";720;0
14146;76561198035485782;"{}";795;0
14147;76561198354481702;"{}";405;0
14148;76561198869265663;"{}";15;0
14149;76561198254562985;"{}";990;0
14150;76561198875045527;"{}";0;0
14151;76561198273409613;"{}";105;0
14152;76561198126159191;"{}";240;0
14153;76561198014335859;"{}";660;0
14154;76561198142707568;"{}";795;0
14155;76561198254856481;"{}";240;0
14156;76561198159686594;"{}";215;0
14157;76561198086086476;"{}";60;0
14158;76561198216395207;"{}";345;0
14159;76561197979719735;"{}";75;0
14160;76561198345602398;"{}";30;0
14161;76561198280320479;"{}";150;0
14162;76561198255751458;"{}";135;0
14163;76561198012930468;"{}";255;0
14164;76561198200015683;"{}";75;0
14165;76561198203701463;"{}";555;0
14166;76561198066525283;"{}";430;0
14167;76561198207301063;"{}";405;0
14168;76561198799531208;"{}";150;0
14169;76561198307050309;"{}";270;0
14170;76561198434527199;"{}";450;0
14171;76561198048887974;"{}";285;0
14172;76561198799150941;"{}";390;0
14173;76561198208188933;"{}";945;0
14174;76561198011807359;"{}";510;0
14175;76561198874355183;"{}";0;0
14176;76561198160088576;"{}";1290;0
14177;76561198842738343;"{}";105;0
14178;76561198295193177;"{}";30;0
14179;76561198045454176;"{}";1125;0
14180;76561198054853260;"{}";30;0
14181;76561198179150631;"{}";1010;0
14182;76561198075366680;"{}";0;0
14183;76561198353356666;"{}";840;0
14184;76561197990084618;"{}";75;0
14185;76561198099455602;"{}";380;0
14186;76561198074789637;"{}";0;0
14187;76561198199841979;"{}";15;0
14188;76561198020187483;"{}";15;0
14189;76561198032741605;"{}";2565;0
14190;76561198086370850;"{}";0;0
14191;76561198063455662;"{}";30;0
14192;76561198043873991;"{}";420;0
14193;76561198210926387;"{}";30;0
14194;76561198289576576;"{}";0;0
14195;76561198791281800;"{}";0;0
14196;76561198007310531;"{}";30;0
14197;76561198032360796;"{}";845;0
14198;76561198347961281;"{}";180;0
14199;76561198309355462;"{}";1705;0
14200;76561198139557880;"{}";120;0
14201;76561198068016818;"{}";270;0
14202;76561197962593788;"{}";0;0
14203;76561198155157873;"{}";2555;0
14204;76561197993321348;"{}";600;0
14205;76561198121719947;"{}";0;0
14206;76561198808825585;"{}";180;0
14207;76561198141214516;"{}";195;0
14208;76561198815858953;"{}";15;0
14209;76561198181021938;"{}";0;0
14210;76561198264019534;"{}";60;0
14211;76561198264086284;"{}";60;0
14212;76561198051910696;"{}";0;0
14213;76561198401629757;"{}";0;0
14214;76561198833340382;"{}";0;0
14215;76561198873859248;"{}";0;0
14216;76561198374244869;"{}";75;0
14217;76561198841180222;"{}";90;0
14218;76561198093420339;"{}";1835;0
14219;76561198391506182;"{}";0;0
14220;76561197985136429;"{}";405;0
14221;76561198147069307;"{}";90;0
14222;76561198165853137;"{}";270;0
14223;76561198359521604;"{}";300;0
14224;76561198225758368;"{}";0;0
14225;76561198118599918;"{}";55;0
14226;76561198308613506;"{}";45;0
14227;76561198029708891;"{}";90;0
14228;76561198010893026;"{}";45;0
14229;76561198202547217;"{}";45;0
14230;76561198799068561;"{}";0;0
14231;76561198134743830;"{}";285;0
14232;76561198099716380;"{}";825;0
14233;76561198310173709;"{}";570;0
14234;76561198842911752;"{}";330;0
14235;76561198171227987;"{}";945;0
14236;76561198064314733;"{}";210;0
14237;76561198393724432;"{}";30;0
14238;76561198254461872;"{}";45;0
14239;76561198171226062;"{}";625;0
14240;76561198842690862;"{}";255;0
14241;76561198405754167;"{}";135;0
14242;76561198085887676;"{}";390;0
14243;76561198173106602;"{}";945;0
14244;76561198283902562;"{}";0;0
14245;76561198352215697;"{}";135;0
14246;76561198137789271;"{}";75;0
14247;76561198069851317;"{}";75;0
14248;76561198257302047;"{}";0;0
14249;76561198108121078;"{}";195;0
14250;76561198061637507;"{}";15;0
14251;76561198079729490;"{}";15;0
14252;76561198239309900;"{}";150;0
14253;76561198006161262;"{}";90;0
14254;76561198309204462;"{}";20;0
14255;76561198298972045;"{}";1110;0
14256;76561198257237568;"{}";75;0
14257;76561198379290079;"{}";1395;0
14258;76561198237560784;"{}";105;0
14259;76561198193474179;"{}";210;0
14260;76561198090026470;"{}";90;0
14261;76561198248578260;"{}";1230;0
14262;76561198010069909;"{}";1620;0
14263;76561198247155698;"{}";330;0
14264;76561198069825972;"{}";675;0
14265;76561198218062137;"{}";120;0
14266;76561198058283208;"{}";355;0
14267;76561198279534703;"{}";75;0
14268;76561198018266981;"{}";2850;0
14269;76561198154360260;"{}";240;0
14270;76561198149868145;"{}";75;0
14271;76561198199935174;"{}";75;0
14272;76561198007983202;"{}";0;0
14273;76561198126613099;"{}";210;0
14274;76561198118119370;"{}";135;0
14275;76561198168644273;"{}";60;0
14276;76561198347278282;"{}";60;0
14277;76561198062048403;"{}";105;0
14278;76561198039984749;"{}";75;0
14279;76561198142454669;"{}";690;0
14280;76561197970927155;"{}";315;0
14281;76561198201816606;"{}";345;0
14282;76561198064250931;"{}";0;0
14283;76561197988857335;"{}";3975;0
14284;76561197969345392;"{}";810;0
14285;76561197998237365;"{}";120;0
14286;76561198799712389;"{}";15;0
14287;76561198320004540;"{}";180;0
14288;76561198029611148;"{}";75;0
14289;76561198850282156;"{}";0;0
14290;76561198011840057;"{}";0;0
14291;76561198128087361;"{}";60;0
14292;76561198160938205;"{}";885;0
14293;76561198347892613;"{}";645;0
14294;76561198219643407;"{}";15;0
14295;76561197968655399;"{}";105;0
14296;76561198011580197;"{}";1545;0
14297;76561197977321690;"{}";135;0
14298;76561198146404962;"{}";825;0
14299;76561198151017759;"{}";150;0
14300;76561197979458041;"{}";90;0
14301;76561198168679292;"{}";90;0
14302;76561198850676779;"{}";90;0
14303;76561198058101093;"{}";1520;0
14304;76561198259493060;"{}";515;0
14305;76561197997726289;"{}";260;0
14306;76561198125624763;"{}";0;0
14307;76561198393921659;"{}";0;0
14308;76561198046826931;"{}";0;0
14309;76561198335351880;"{}";660;0
14310;76561198035798091;"{}";0;0
14311;76561198052890862;"{}";195;0
14312;76561198182002065;"{}";180;0
14313;76561198795606771;"{}";0;0
14314;76561198258152005;"{}";60;0
14315;76561198209416995;"{}";15;0
14316;76561198071296982;"{}";1890;0
14317;76561197986974719;"{}";90;0
14318;76561197971816805;"{}";195;0
14319;76561198071116458;"{}";600;0
14320;76561198384659016;"{}";330;0
14321;76561198358561551;"{}";3355;0
14322;76561198333303277;"{}";2460;0
14323;76561198003750554;"{}";165;0
14324;76561198005277524;"{}";90;0
14325;76561198261845180;"{}";360;0
14326;76561198027567234;"{}";330;0
14327;76561198853668274;"{}";30;0
14328;76561198322033994;"{}";0;0
14329;76561198839808891;"{}";45;0
14330;76561198057536303;"{}";0;0
14331;76561198411251267;"{}";0;0
14333;76561198414185711;"{}";915;0
14334;76561198261278682;"{}";0;0
14335;76561198414858781;"{}";0;0
14336;76561198143144314;"{}";60;0
14337;76561198125771374;"{}";0;0
14338;76561198412864096;"{}";780;0
14339;76561198446176763;"{}";2730;0
14340;76561198033058618;"{}";1000;0
14341;76561198316818143;"{}";0;0
14342;76561198344435832;"{}";0;0
14343;76561198871342805;"{}";105;0
14344;76561198202713493;"{}";45;0
14345;76561198078185853;"{}";30;0
14346;76561198017302965;"{}";285;0
14347;76561198259737545;"{}";15;0
14348;76561198227783932;"{}";5540;0
14349;76561198324075108;"{}";2025;0
14350;76561198172711497;"{}";165;0
14351;76561197990275904;"{}";165;0
14352;76561198070752217;"{}";80;0
14353;76561198152606605;"{}";70;0
14354;76561198081973087;"{}";405;0
14355;76561198065768426;"{}";15;0
14356;76561197987450657;"{}";30;0
14357;76561198333801649;"{}";2580;0
14358;76561197963764433;"{}";0;0
14359;76561198272015495;"{}";105;0
14360;76561198264866699;"{}";465;0
14361;76561198207698385;"{}";0;0
14362;76561198052436565;"{}";435;0
14363;76561198099988322;"{}";655;0
14364;76561198122684529;"{}";60;0
14365;76561198353580541;"{}";15;0
14366;76561198352764495;"{}";675;0
14367;76561198145567821;"{}";510;0
14368;76561197970702034;"{}";910;0
14369;76561198149954702;"{}";45;0
14370;76561198357533697;"{}";240;0
14371;76561198139827004;"{}";270;0
14372;76561198204670767;"{}";0;0
14373;76561198337667351;"{}";0;0
14374;76561198285641509;"{}";0;0
14375;76561198191708535;"{}";15;0
14376;76561198262833574;"{}";0;0
14377;76561198011818570;"{}";0;0
14378;76561198094608606;"{}";60;0
14379;76561198092609345;"{}";480;0
14380;76561198086442454;"{}";75;0
14381;76561198799196765;"{}";15;0
14382;76561198285046058;"{}";15;0
14383;76561198019077993;"{}";60;0
14384;76561198093758447;"{}";15;0
14385;76561198849308769;"{}";0;0
14386;76561198014891373;"{}";0;0
14387;76561198344262235;"{}";0;0
14388;76561198198582643;"{}";255;0
14389;76561198200816449;"{}";15;0
14390;76561198093770056;"{}";15;0
14391;76561198064577037;"{}";0;0
14392;76561198271830593;"{}";665;0
14393;76561198208015499;"{}";255;0
14394;76561198016238622;"{}";120;0
14395;76561198070992722;"{}";0;0
14396;76561198175445851;"{}";1170;0
14397;76561198069203960;"{}";45;0
14398;76561198099996692;"{}";165;0
14399;76561198211448564;"{}";105;0
14400;76561197996997097;"{}";105;0
14401;76561198301275627;"{}";15;0
14402;76561198141138526;"{}";395;0
14403;76561198400212359;"{}";0;0
14404;76561198019916247;"{}";360;0
14405;76561198151903960;"{}";105;0
14406;76561198279588786;"{}";0;0
14407;76561198295659214;"{}";0;0
14408;76561198438678051;"{}";2750;0
14409;76561198053570330;"{}";55;0
14410;76561198210385731;"{}";165;0
14411;76561198144225807;"{}";185;0
14412;76561198839272250;"{}";1455;0
14413;76561198051363137;"{}";0;0
14414;76561198319044700;"{}";1230;0
14415;76561198255979082;"{}";45;0
14416;76561198407331316;"{}";125;0
14417;76561198082822799;"{}";2035;0
14418;76561198196635903;"{}";6695;0
14419;76561197990501808;"{}";60;0
14420;76561198817866995;"{}";30;0
14421;76561198027425144;"{}";90;0
14422;76561198357526796;"{}";0;0
14423;76561198065395511;"{}";15;0
14424;76561198210622404;"{}";540;0
14425;76561198213341343;"{}";75;0
14426;76561198325140993;"{}";345;0
14428;76561198177569742;"{}";120;0
14429;76561198183720822;"{}";75;0
14430;76561198261577347;"{}";375;0
14432;76561198152515760;"{}";330;0
14433;76561198271985284;"{}";855;0
14434;76561198086724547;"{}";60;0
14435;76561198232672784;"{}";60;0
14436;76561198310983903;"{}";15;0
14437;76561198226656988;"{}";45;0
14438;76561198037188479;"{}";0;0
14439;76561198082455208;"{}";45;0
14440;76561198016655479;"{}";1860;0
14441;76561198401667046;"{}";285;0
14442;76561198799042290;"{}";180;0
14443;76561198151818667;"{}";540;0
14444;76561198255585921;"{}";240;0
14445;76561198856453750;"{}";1275;0
14446;76561198131138093;"{}";1320;0
14447;76561198184800003;"{}";1200;0
14448;76561198173192217;"{}";1095;0
14449;76561198119443236;"{}";570;0
14450;76561198084718726;"{}";0;0
14451;76561198059897762;"{}";15;0
14452;76561198145661756;"{}";2610;0
14453;76561198096171248;"{}";0;0
14454;76561198336387689;"{}";105;0
14455;76561198105165651;"{}";825;0
14456;76561197965063543;"{}";30;0
14457;76561198092669352;"{}";600;0
14458;76561198134216729;"{}";1545;0
14459;76561198157375299;"{}";270;0
14460;76561198350787821;"{}";1280;0
14461;76561198046985566;"{}";515;0
14462;76561198846938268;"{}";75;0
14463;76561198846829900;"{}";75;0
14464;76561198272607566;"{}";855;0
14465;76561198192137170;"{}";460;0
14466;76561198059926518;"{}";0;0
14467;76561198046293571;"{}";0;0
14468;76561198165714966;"{}";150;0
14469;76561198430869197;"{}";315;0
14470;76561198065078627;"{}";175;0
14471;76561197962873251;"{}";30;0
14472;76561198056889607;"{}";135;0
14473;76561198145836835;"{}";30;0
14474;76561198107129299;"{}";705;0
14475;76561198003614534;"{}";0;0
14476;76561198096533527;"{}";15;0
14477;76561198316197194;"{}";1020;0
14478;76561198843796020;"{}";60;0
14479;76561198093216602;"{}";180;0
14480;76561198350641080;"{}";15;0
14482;76561198815422561;"{}";0;0
14483;76561198070461342;"{}";105;0
14484;76561198099021493;"{}";30;0
14485;76561197990047593;"{}";0;0
14486;76561198150053312;"{}";45;0
14487;76561198158789351;"{}";165;0
14488;76561198082102066;"{}";30;0
14489;76561198393153937;"{}";540;0
14490;76561198101964298;"{}";30;0
14491;76561198203213782;"{}";735;0
14492;76561198284457915;"{}";1695;0
14493;76561198433866698;"{}";0;0
14494;76561197968702247;"{}";30;0
14495;76561198119124094;"{}";1190;0
14496;76561198309535024;"{}";1955;0
14497;76561198255168938;"{}";230;0
14498;76561198265591723;"{}";25;0
14499;76561198038929435;"{}";255;0
14500;76561198159729102;"{}";255;0
14501;76561198326963111;"{}";195;0
14502;76561198147104252;"{}";155;0
14503;76561198805461271;"{}";375;0
14504;76561198135319424;"{}";60;0
14505;76561198236809522;"{}";270;0
14506;76561198214764935;"{}";15;0
14507;76561198037403397;"{}";150;0
14508;76561198260254613;"{}";60;0
14510;76561198296104459;"{}";0;0
14511;76561198287445526;"{}";525;0
14512;76561198012038560;"{}";120;0
14513;76561198353034978;"{}";15;0
14514;76561197982257913;"{}";150;0
14515;76561198354053803;"{}";120;0
14516;76561198067998216;"{}";90;0
14517;76561198062204706;"{}";420;0
14518;76561198089514119;"{}";105;0
14519;76561198128166123;"{}";45;0
14520;76561198140243676;"{}";180;0
14521;76561198403153954;"{}";0;0
14522;76561198387799918;"{}";165;0
14523;76561198343417804;"{}";15;0
14524;76561198357494858;"{}";105;0
14525;76561198300998242;"{}";0;0
14526;76561198242386080;"{}";750;0
14527;76561197969196498;"{}";15;0
14528;76561198187608807;"{}";1470;0
14529;76561198161432459;"{}";1725;0
14530;76561198107015358;"{}";60;0
14531;76561198193746053;"{}";195;0
14532;76561198318162099;"{}";1135;0
14533;76561198365351844;"{}";110;0
14534;76561198202157650;"{}";0;0
14535;76561198176204451;"{}";75;0
14536;76561198352472849;"{}";75;0
14537;76561198088971058;"{}";15;0
14538;76561198272093986;"{}";90;0
14539;76561198443574149;"{}";120;0
14540;76561198122524923;"{}";480;0
14541;76561198862393521;"{}";60;0
14542;76561198283712168;"{}";0;0
14543;76561198397564715;"{}";60;0
14544;76561198153167929;"{}";135;0
14545;76561198326578632;"{}";15;0
14546;76561198250283836;"{}";30;0
14547;76561198315954140;"{}";0;0
14548;76561198868994807;"{}";15;0
14549;76561198151354143;"{}";1105;0
14550;76561198084593824;"{}";75;0
14551;76561197973871164;"{}";15;0
14552;76561198206623359;"{}";795;0
14553;76561198181920754;"{}";1325;0
14554;76561198135622218;"{}";0;0
14555;76561198242860114;"{}";0;0
14556;76561198152320995;"{}";150;0
14557;76561198216113833;"{}";60;0
14558;76561198230059300;"{}";0;0
14559;76561198271588568;"{}";15;0
14560;76561198181485945;"{}";405;0
14561;76561198293358211;"{}";240;0
14562;76561198038826821;"{}";0;0
14563;76561198083234712;"{}";0;0
14564;76561198201394435;"{}";0;0
14565;76561198097992287;"{}";420;0
14566;76561198049806610;"{}";60;0
14567;76561198199669037;"{}";0;0
14568;76561198088524152;"{}";0;0
14569;76561198180130981;"{}";30;0
14570;76561198154990815;"{}";60;0
14571;76561198193545107;"{}";0;0
14572;76561198120204344;"{}";2565;0
14573;76561198010012757;"{}";0;0
14574;76561198057586070;"{}";255;0
14575;76561198308869883;"{}";0;0
14576;76561197961851810;"{}";135;0
14577;76561198366681082;"{}";3180;0
14578;76561198288481179;"{}";0;0
14579;76561198387514849;"{}";180;0
14580;76561198157224977;"{}";1040;0
14581;76561198426489628;"{}";4500;0
14582;76561198025924273;"{}";450;0
14583;76561198254613529;"{}";15;0
14584;76561198093563183;"{}";225;0
14585;76561198009507119;"{}";30;0
14586;76561198001547568;"{}";210;0
14587;76561198083639412;"{}";0;0
14588;76561198031581299;"{}";360;0
14589;76561198116098705;"{}";45;0
14590;76561198031596678;"{}";795;0
14591;76561198065414140;"{}";90;0
14592;76561198835087009;"{}";600;0
14593;76561198134316081;"{}";105;0
14594;76561198869841995;"{}";45;0
14595;76561198014530237;"{}";75;0
14596;76561198872776569;"{}";90;0
14597;76561198297958652;"{}";75;0
14598;76561198233965848;"{}";75;0
14599;76561198867981098;"{}";180;0
14600;76561198196451990;"{}";0;0
14601;76561198834081842;"{}";75;0
14602;76561198281905081;"{}";1125;0
14603;76561198153973290;"{}";1000;0
14604;76561198306389457;"{}";180;0
14605;76561198370962825;"{}";195;0
14606;76561198079387221;"{}";975;0
14607;76561198221129340;"{}";0;0
14608;76561198087006866;"{}";330;0
14610;76561198179245362;"{}";510;0
14611;76561198210019899;"{}";1050;0
14612;76561198202265448;"{}";0;0
14613;76561197963429379;"{}";675;0
14614;76561198035667260;"{}";120;0
14615;76561198076008004;"{}";0;0
14616;76561198057937911;"{}";855;0
14617;76561198371688002;"{}";510;0
14618;76561198166016486;"{}";0;0
14619;76561198088000033;"{}";45;0
14620;76561198877394963;"{}";0;0
14621;76561198117126628;"{}";285;0
14622;76561198348305210;"{}";45;0
14623;76561198188337383;"{}";0;0
14624;76561198365987591;"{}";180;0
